INFO 2025-09-25 16:33:10,450 basehttp 20264 31532 "GET /tarefas/ HTTP/1.1" 200 64392
INFO 2025-09-25 16:33:11,331 basehttp 20264 31532 "GET / HTTP/1.1" 200 13878
INFO 2025-09-25 16:33:12,947 basehttp 20264 31532 "GET /tarefas/ HTTP/1.1" 200 64392
INFO 2025-09-25 16:33:17,875 basehttp 20264 25176 "GET /tarefas/?status=pendente&status=atrasada HTTP/1.1" 200 20414
INFO 2025-09-25 16:33:18,729 basehttp 20264 25176 "GET /tarefas/? HTTP/1.1" 200 20414
INFO 2025-09-25 16:33:19,948 basehttp 20264 25176 "GET /tarefas/ HTTP/1.1" 200 64392
INFO 2025-09-25 16:33:19,962 basehttp 20264 25176 "GET /static/core/js/main.js HTTP/1.1" 304 0
INFO 2025-09-25 16:35:08,260 autoreload 20264 27632 C:\Users\wendel.ferreira\Desktop\EclesiaUnity\produtiva\core\views\tarefas.py changed, reloading.
INFO 2025-09-25 16:35:09,857 autoreload 31484 16948 Watching for file changes with StatReloader
INFO 2025-09-25 16:36:33,284 autoreload 26916 24476 Watching for file changes with StatReloader
INFO 2025-09-25 16:36:35,540 basehttp 26916 30724 "GET /tarefas/ HTTP/1.1" 200 84270
INFO 2025-09-25 16:36:35,692 basehttp 26916 30724 "GET /static/core/js/main.js HTTP/1.1" 304 0
WARNING 2025-09-25 16:36:38,735 log 26916 30724 Not Found: /tarefas/2/status/
WARNING 2025-09-25 16:36:38,736 basehttp 26916 30724 "POST /tarefas/2/status/ HTTP/1.1" 404 9602
INFO 2025-09-25 16:36:40,786 basehttp 26916 30724 "GET /tarefas/ HTTP/1.1" 200 84270
INFO 2025-09-25 16:36:41,485 basehttp 26916 30724 "GET /tarefas/ HTTP/1.1" 200 84270
INFO 2025-09-25 16:36:41,931 basehttp 26916 30724 "GET /tarefas/ HTTP/1.1" 200 84270
INFO 2025-09-25 16:36:42,238 basehttp 26916 30724 "GET /tarefas/ HTTP/1.1" 200 84270
INFO 2025-09-25 16:36:42,596 basehttp 26916 30724 "GET /tarefas/ HTTP/1.1" 200 84270
WARNING 2025-09-25 16:36:46,383 log 26916 28292 Not Found: /tarefas/2/status/
WARNING 2025-09-25 16:36:46,384 basehttp 26916 28292 "POST /tarefas/2/status/ HTTP/1.1" 404 9602
WARNING 2025-09-25 16:36:48,716 log 26916 28292 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-09-25 16:36:48,717 basehttp 26916 28292 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 9694
INFO 2025-09-25 16:36:50,313 basehttp 26916 28292 "GET /tarefas/ HTTP/1.1" 200 84270
WARNING 2025-09-25 16:36:50,355 log 26916 26432 Not Found: /.well-known/appspecific/com.chrome.devtools.json
